card,income,share,expenditure,reports_equal and greater then 4,reports_less than 4,age_18~30,age_30~50,age_50~,owner_no,owner_yes,selfemp_no,selfemp_yes,dependents_0~1,dependents_1~,months_60~,months_~50,majorcards_0,majorcards_>=1,majorcards_0,majorcards_>=1
True,-0.3954597174190947,0.1776717,1.3097068871736794,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
True,0.2565388487411196,0.01570033,-0.6333725323892349,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
True,1.4653326506045257,0.05482528,0.432375576550926,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
True,1.1768377098256702,0.06697714,0.6036321344838257,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True
True,0.2542308892148887,0.04983705,-0.06947416001879878,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
True,-0.8166623309562244,0.05966339,-0.3103692236705355,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
True,-0.5541319348474656,0.193378,1.3100620212067196,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
False,-2.0038190122612165,0.00244898,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
True,0.7440952986573859,0.03501814,-0.2050260886299087,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True
True,2.1865700025516652,0.04065079,0.27313893973630277,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
True,-0.6262556700421796,0.1008328999999999,0.21075828093270152,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-0.3377607292633238,0.03015786,-0.5065988068068074,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
True,1.2489614450203839,0.0452946,0.14052369639840803,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
True,-0.3377607292633238,0.01421429,-0.7121303337164879,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-0.3377607292633238,0.08684428,0.2156072263838244,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
True,-0.4459463320553947,0.03147661,-0.511283844242681,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
False,-1.2032455515998914,0.00075,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
False,-0.8426268756263214,0.0005714286,-0.8906079685332026,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
False,-0.6204857712266025,0.0004983389,-0.8906079685332026,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
False,-0.12138952367918167,0.0003870968,-0.8906079685332026,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True
True,-0.4704684020215973,0.03886773,-0.4276679732514561,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
False,2.402941208135807,0.0001090909,-0.8906079685332026,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True
True,-1.0589980812104633,0.05342556,-0.4532194298406427,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
True,-0.5541319348474656,0.0210495999999999,-0.6532873562420158,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
True,-1.0589980812104633,0.09530056,-0.1095819049902336,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
False,-0.39055530342585437,0.0004400762999999,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
False,-0.8786887432236786,0.0005853659,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
True,1.2850233126177406,0.02842812,-0.23879113977124933,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
False,0.383476622683816,0.0003157895,-0.8906079685332026,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
False,0.7354404504340205,0.0002798507,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
True,0.2392291522943882,0.04339778,-0.18019402431965093,False,True,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True
True,0.7440952986573859,0.1346951,1.7464397938052427,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
False,0.8450685279299859,0.0002702702999999,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
True,-0.48200819965275155,0.2298219999999999,2.4701663470173365,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
False,0.5998478282679578,0.0002926829,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
False,-0.29448648814649536,0.0004195804,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-0.6262556700421796,0.01679833,-0.7102363219642781,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
True,-1.0589980812104633,0.03098167,-0.638977257698672,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
True,-1.0589980812104633,0.1132511,0.03753045593640437,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
True,1.3210851802150976,0.02130902,-0.3985379129653331,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
True,0.21081240062767084,0.1090841,0.8773448609487624,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
True,0.6359096958653153,0.1505325,1.9523312080804052,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
False,-0.8976572855798884,0.0005929733,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-1.0589980812104633,0.111475,0.022974331462171465,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-0.26563699406860974,0.08686655,0.25589690925218583,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
False,0.5277240930732441,0.0003,-0.8906079685332026,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
True,-0.22957512647125256,0.09361254,0.3649137692745987,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
False,-0.049265788484467624,0.000375,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
True,0.888342769046814,0.1431333,2.039247804046714,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
False,2.402941208135807,0.0001714286,-0.8906079685332026,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
False,-0.7705031404316074,0.0005454546,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-0.3377607292633238,0.08228679,0.15750620585838043,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-0.7705031404316074,0.0005454546,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,1.804314206019681,0.07547747,1.0913360629774915,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
True,-0.603392445985455,0.08052638,0.0009423624124213284,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
True,2.402941208135807,0.03023229,0.07247018118703112,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
True,-0.8065650080289646,0.03427907,-0.5555071555690088,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
True,1.393208915409812,0.01342865,-0.5767742205475958,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
True,1.032590239436242,0.2298219999999999,2.4701663470173365,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
True,-0.5541319348474656,0.0637624,-0.16619846525757037,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
True,1.2489614450203839,0.0219424,-0.392455067975414,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
True,0.1671054170996742,0.05023229,-0.09058660510300066,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True
True,-0.5901938024448224,0.05493143,-0.27967744781511794,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
False,2.402941208135807,0.0001200012,-0.8906079685332026,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False
True,-0.049265788484467624,0.1486019,1.2744622930146892,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
True,0.1959549111775598,0.006866666,-0.7835760345754579,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True
True,-0.11100370581114304,0.0084953759999999,-0.7733317836223813,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
False,-0.7344412728342505,0.0005333333,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
True,1.9701987969675236,0.1770172,2.4701663470173365,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
False,-1.1455465634441202,0.0007142857,-0.8906079685332026,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True
True,-0.6262556700421796,0.0152699999999999,-0.7269366910940014,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-0.049265788484467624,0.01023563,-0.7437555110827448,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
True,1.9701987969675236,0.07896433,1.2651741721505665,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
True,-1.0950599488078205,0.2298219999999999,2.4701663470173365,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
